Date,Company,Open,High,Low,Close,Volume
2020-01-22,TCS,5469.81,5501.2,5412.68,5459.8,2016658
2020-01-22,Wipro,497.38,498.53,492.62,494.3,3522296
2020-01-23,HCLTech,5131.03,5156.89,5032.03,5084.88,3213027
2020-01-23,Infosys,2237.83,2256.18,2215.69,2239.67,3730738
2020-01-23,TCS,5472.73,5494.7,5459.08,5486.99,1975563
2020-01-23,Wipro,512.41,517.64,511.32,515.29,2347273
2020-01-24,HCLTech,5137.05,5193.08,5087.24,5129.85,3613462
2020-01-24,Infosys,2258.64,2264.88,2228.24,2248.31,3212922
2020-01-24,TCS,5497.19,5534.6,5442.59,5484.77,1357534
2020-01-24,Wipro,517.42,524.08,516.49,519.14,3970276
2020-01-27,HCLTech,5136.48,5193.45,5096.29,5159.25,2644419
2020-01-27,Infosys,2259.09,2278.4,2227.67,2250.59,2585457
2020-01-27,TCS,5564.52,5619.75,5509.44,5562.54,2029737
2020-01-27,Wipro,494.72,500.61,491.14,497.1,4646795
2020-01-28,HCLTech,5198.04,5287.98,5187.48,5234.83,2966061
2020-01-28,Infosys,2310.85,2333.94,2304.19,2311.69,3523699
2020-01-28,TCS,5523.4,5591.14,5465.29,5545.3,2368632
2020-01-28,Wipro,494.53,499.01,487.14,491.4,3783053
2020-01-29,HCLTech,5347.87,5386.01,5316.72,5337.26,2663488
2020-01-29,Infosys,2309.3,2313.29,2282.77,2292.88,3936067
2020-01-29,TCS,5604.8,5625.65,5584.01,5607.8,1907686
2020-01-29,Wipro,480.39,485.72,476.67,481.09,3108487
2020-01-30,HCLTech,5297.78,5348.91,5276.37,5321.89,2790792
2020-01-30,Infosys,2323.06,2344.75,2301.1,2326.81,4981632
2020-01-30,TCS,5605.46,5655.96,5567.72,5581.12,2529412
2020-01-30,Wipro,495.56,498.67,484.98,489.38,4642722
2020-01-31,HCLTech,5446.6,5496.31,5358.32,5389.46,2504626
2020-01-31,Infosys,2318.28,2347.8,2311.79,2325.26,4269597
2020-01-31,TCS,5613.49,5663.53,5530.36,5583.92,2508603
2020-01-31,Wipro,489.88,495.68,486.12,488.79,3039781
2020-02-03,HCLTech,5309.78,5325.43,5239.65,5298.66,2808919
2020-02-03,Infosys,2281.78,2291.44,2275.85,2286.27,2617132
2020-02-03,TCS,5548.67,5570.25,5514.99,5536.15,1759321
2020-02-03,Wipro,502.14,503.76,493.61,498.49,3751137
2020-02-04,HCLTech,5154.26,5214.39,5112.17,5140.14,2246844
2020-02-04,Infosys,2272.36,2308.02,2260.51,2283.1,3799112
2020-02-04,TCS,5543.98,5608.5,5536.49,5564.81,2751565
2020-02-04,Wipro,503.24,505.25,498.6,504.27,3982550
2020-02-05,HCLTech,5285.93,5324.49,5255.16,5279.49,3863326
2020-02-05,Infosys,2276.1,2288.77,2263.24,2270.16,3368459
2020-02-05,TCS,5652.49,5696.13,5586.88,5643.76,2018200
2020-02-05,Wipro,507.06,512.38,502.59,510.08,4963573
2020-02-06,HCLTech,5290.18,5301.53,5251.82,5261.18,1611661
2020-02-06,Infosys,2290.77,2311.65,2283.72,2287.99,2541440
2020-02-06,TCS,5661.15,5719.11,5608.93,5646.0,2019997
2020-02-06,Wipro,499.14,503.93,494.44,499.25,4489949
2020-02-07,HCLTech,5224.5,5315.97,5197.15,5286.18,2914472
2020-02-07,Infosys,2298.46,2323.49,2282.4,2292.58,3386882
2020-02-07,TCS,5655.15,5669.26,5616.32,5642.23,2039986
2020-02-07,Wipro,501.93,505.12,500.15,504.08,4195369
2020-02-10,HCLTech,5172.02,5248.59,5163.87,5202.61,2771589
2020-02-10,Infosys,2262.77,2293.65,2238.71,2266.71,4696822
2020-02-10,TCS,5606.0,5623.62,5585.86,5592.16,2027919
2020-02-10,Wipro,510.46,520.1,506.75,516.93,4818262
2020-02-11,HCLTech,5143.1,5152.1,5091.43,5117.11,2800415
2020-02-11,Infosys,2308.66,2326.36,2304.91,2309.22,4064633
2020-02-11,TCS,5593.33,5628.82,5579.17,5586.93,1181896
2020-02-11,Wipro,507.16,510.85,499.13,503.93,3173051
2020-02-12,HCLTech,5110.01,5129.81,5013.5,5072.57,2052273
2020-02-12,Infosys,2320.5,2362.31,2303.73,2341.83,2612900
2020-02-12,TCS,5512.44,5521.89,5458.86,5513.7,1927157
2020-02-12,Wipro,501.46,506.42,500.31,501.36,5486489
2020-02-13,HCLTech,5093.92,5182.08,5057.67,5124.85,1858709
2020-02-13,Infosys,2392.87,2401.89,2371.91,2389.1,3208791
2020-02-13,TCS,5464.4,5505.39,5429.5,5474.88,1522506
2020-02-13,Wipro,502.65,510.07,500.78,504.87,2166877
2020-02-14,HCLTech,5049.15,5119.4,5032.5,5094.35,2934879
2020-02-14,Infosys,2399.2,2409.26,2381.81,2398.21,3530663
2020-02-14,TCS,5459.71,5545.57,5445.26,5492.45,2768800
2020-02-14,Wipro,507.27,509.11,502.83,506.07,5321994
2020-02-17,HCLTech,5081.09,5095.07,5055.13,5076.92,3399783
2020-02-17,Infosys,2388.45,2424.37,2372.78,2399.52,2264083
2020-02-17,TCS,5570.53,5585.21,5537.06,5564.57,2746599
2020-02-17,Wipro,519.81,521.89,516.77,519.65,3380565
2020-02-18,HCLTech,5042.72,5053.22,4994.1,5030.74,2717078
2020-02-18,Infosys,2421.18,2435.28,2418.3,2422.24,2279744
2020-02-18,TCS,5717.17,5751.81,5697.72,5713.82,2371528
2020-02-18,Wipro,531.55,536.08,521.02,526.85,4316004
2020-02-19,HCLTech,5123.84,5163.86,5113.94,5120.15,3054345
2020-02-19,Infosys,2405.31,2432.1,2401.65,2407.91,3300507
2020-02-19,TCS,5700.54,5768.3,5677.78,5690.53,1906851
2020-02-19,Wipro,532.5,538.07,526.14,531.05,5344067
2020-02-20,HCLTech,5188.04,5226.61,5131.52,5189.56,2372353
2020-02-20,Infosys,2432.06,2435.84,2398.11,2414.1,3309131
2020-02-20,TCS,5747.21,5809.37,5723.99,5771.48,1634838
2020-02-20,Wipro,538.75,540.82,537.97,539.28,4474896
2020-02-21,HCLTech,5114.67,5203.23,5077.03,5161.29,2778263
2020-02-21,Infosys,2400.74,2419.67,2372.77,2411.47,2215298
2020-02-21,TCS,5802.97,5840.58,5750.39,5791.19,1753530
2020-02-21,Wipro,549.51,554.43,543.77,547.12,4309311
2020-02-24,HCLTech,5208.3,5278.09,5174.89,5217.88,3322253
2020-02-24,Infosys,2375.3,2382.11,2358.97,2371.99,3458190
2020-02-24,TCS,5828.01,5869.66,5771.25,5790.41,2949617
2020-02-24,Wipro,547.77,549.87,542.62,547.89,4756727
2020-02-25,HCLTech,5201.19,5215.6,5155.01,5206.95,2441962
2020-02-25,Infosys,2367.22,2394.25,2352.55,2378.09,3977061
2020-02-25,TCS,5821.63,5839.36,5792.37,5820.19,1741431
2020-02-25,Wipro,545.41,547.04,540.22,544.78,2975185
2020-02-26,HCLTech,5175.46,5205.86,5158.89,5189.39,3295820
2020-02-26,Infosys,2362.47,2372.48,2334.59,2368.01,3063292
2020-02-26,TCS,5829.57,5845.97,5793.09,5830.7,1248606
2020-02-26,Wipro,559.27,561.9,551.12,554.96,3065789
2020-02-27,HCLTech,5144.22,5211.36,5137.85,5192.81,1874978
2020-02-27,Infosys,2366.37,2377.69,2341.0,2363.62,3238509
2020-02-27,TCS,5849.52,5898.96,5810.99,5843.83,2457587
2020-02-27,Wipro,543.96,553.31,542.9,547.98,4223084
2020-02-28,HCLTech,5262.0,5291.98,5206.19,5246.94,2300003
2020-02-28,Infosys,2374.39,2404.65,2351.9,2376.5,3587419
2020-02-28,TCS,5867.21,5898.62,5815.69,5829.77,2699989
2020-02-28,Wipro,544.68,552.68,538.66,547.65,3844996
2020-03-02,HCLTech,5211.0,5223.15,5174.62,5188.94,2899953
2020-03-02,Infosys,2415.6,2439.18,2399.77,2415.66,3493683
2020-03-02,TCS,5745.66,5788.36,5737.45,5764.21,2787068
2020-03-02,Wipro,535.34,540.12,532.36,536.76,3757419
2020-03-03,HCLTech,5212.47,5261.63,5206.55,5232.8,3804077
2020-03-03,Infosys,2397.12,2419.57,2367.73,2393.77,2292003
2020-03-03,TCS,5695.63,5703.3,5684.08,5691.99,2461612
2020-03-03,Wipro,543.34,549.09,541.93,544.27,5123994
2020-03-04,HCLTech,5421.64,5480.73,5360.82,5426.58,2607433
2020-03-04,Infosys,2381.79,2392.66,2364.18,2386.73,2670128
2020-03-04,TCS,5718.53,5792.04,5690.79,5732.96,2543271
2020-03-04,Wipro,560.97,564.03,555.82,556.9,5035891
2020-03-05,HCLTech,5434.89,5463.39,5382.32,5448.14,2114308
2020-03-05,Infosys,2376.33,2388.24,2348.05,2367.52,2956423
2020-03-05,TCS,5716.28,5733.9,5665.37,5726.14,2021286
2020-03-05,Wipro,543.15,549.83,537.91,548.01,3327253
2020-03-06,HCLTech,5445.53,5519.04,5433.25,5458.55,3786822
2020-03-06,Infosys,2343.65,2366.57,2321.0,2346.66,2693887
2020-03-06,TCS,5702.08,5755.72,5688.14,5702.97,1320338
2020-03-06,Wipro,546.81,552.53,542.57,546.91,4370067
2020-03-09,HCLTech,5473.06,5533.4,5400.56,5459.85,2535226
2020-03-09,Infosys,2331.62,2335.46,2318.86,2332.58,4291106
2020-03-09,TCS,5735.21,5765.04,5655.77,5710.92,2011183
2020-03-09,Wipro,540.74,543.48,538.7,542.62,2925396
2020-03-10,HCLTech,5518.34,5555.0,5494.77,5504.37,2969718
2020-03-10,Infosys,2333.24,2346.71,2302.95,2329.7,3632953
2020-03-10,TCS,5792.32,5836.26,5708.45,5759.55,2264744
2020-03-10,Wipro,559.62,565.72,549.85,553.65,2911357
2020-03-11,HCLTech,5417.83,5474.51,5336.38,5389.38,2431787
2020-03-11,Infosys,2351.04,2377.41,2320.93,2348.8,2563069
2020-03-11,TCS,5784.77,5806.31,5770.58,5776.61,1946617
2020-03-11,Wipro,571.57,577.1,561.91,568.4,3345863
2020-03-12,HCLTech,5555.84,5604.88,5496.49,5527.22,2675046
2020-03-12,Infosys,2366.94,2371.45,2342.94,2360.54,3065723
2020-03-12,TCS,5743.48,5765.88,5736.05,5750.3,1928957
2020-03-12,Wipro,564.81,569.87,560.34,563.96,3957846
2020-03-13,HCLTech,5607.07,5639.42,5569.5,5611.79,2323531
2020-03-13,Infosys,2336.58,2362.21,2325.44,2333.47,4011756
2020-03-13,TCS,5867.85,5908.15,5803.65,5821.96,1649254
2020-03-13,Wipro,537.14,541.04,531.04,533.87,3510234
2020-03-16,HCLTech,5647.58,5688.13,5522.96,5569.48,4083849
2020-03-16,Infosys,2377.41,2384.87,2350.13,2372.73,2812019
2020-03-16,TCS,5905.34,5964.46,5895.79,5913.3,1636892
2020-03-16,Wipro,540.98,550.91,538.61,545.5,4377760
2020-03-17,HCLTech,5622.63,5635.46,5568.44,5580.09,3299456
2020-03-17,Infosys,2399.28,2409.96,2388.38,2402.56,3794177
2020-03-17,TCS,5937.08,5966.51,5896.44,5947.77,2888614
2020-03-17,Wipro,553.41,554.14,544.74,546.39,3987752
2020-03-18,HCLTech,5527.0,5580.63,5466.28,5544.85,3702973
2020-03-18,Infosys,2368.84,2386.99,2351.43,2379.5,4219795
2020-03-18,TCS,5974.83,6043.18,5966.26,6008.33,2909602
2020-03-18,Wipro,544.42,551.42,538.42,547.32,4998371
2020-03-19,HCLTech,5579.8,5636.32,5561.95,5576.34,2220692
2020-03-19,Infosys,2403.09,2444.73,2398.4,2417.55,4081150
2020-03-19,TCS,6111.04,6147.04,6024.42,6084.23,1998941
2020-03-19,Wipro,561.78,563.96,555.74,557.35,4461219
2020-03-20,HCLTech,5535.28,5630.97,5472.41,5589.4,1804902
2020-03-20,Infosys,2412.92,2448.48,2389.08,2429.92,3317566
2020-03-20,TCS,6173.71,6194.56,6115.38,6154.91,2115840
2020-03-20,Wipro,556.1,560.57,553.28,554.17,3249783
2020-03-23,HCLTech,5616.41,5645.63,5604.39,5615.66,2452040
2020-03-23,Infosys,2446.28,2468.93,2400.19,2428.24,4109723
2020-03-23,TCS,6244.99,6290.05,6141.79,6197.61,1643742
2020-03-23,Wipro,549.29,553.92,546.97,548.38,4789467
2020-03-24,HCLTech,5589.31,5635.69,5527.62,5543.66,4300820
2020-03-24,Infosys,2419.01,2453.88,2414.09,2441.6,2882630
2020-03-24,TCS,6212.5,6256.01,6154.99,6239.75,2274276
2020-03-24,Wipro,549.53,551.38,543.7,545.34,3366600
2020-03-25,HCLTech,5590.33,5655.99,5505.65,5514.66,2437899
2020-03-25,Infosys,2456.05,2482.1,2421.66,2443.77,5261031
2020-03-25,TCS,6306.67,6348.34,6236.5,6277.77,2843617
2020-03-25,Wipro,554.09,555.59,547.5,550.63,4343099
2020-03-26,HCLTech,5608.94,5622.06,5578.79,5612.28,3208710
2020-03-26,Infosys,2454.29,2480.99,2428.59,2462.77,3357916
2020-03-26,TCS,6226.17,6240.17,6155.21,6224.8,1472999
2020-03-26,Wipro,560.26,564.44,553.72,559.88,3624936
2020-03-27,HCLTech,5588.06,5613.95,5537.06,5578.89,2118149
2020-03-27,Infosys,2483.63,2502.5,2465.84,2471.29,4024938
2020-03-27,TCS,6288.95,6328.82,6198.39,6273.0,2194433
2020-03-27,Wipro,575.55,583.63,574.12,577.08,5212765
2020-03-30,HCLTech,5400.33,5414.99,5341.93,5384.33,2202757
2020-03-30,Infosys,2441.59,2487.14,2432.52,2464.29,2976502
2020-03-30,TCS,6173.54,6233.15,6142.98,6205.67,2227659
2020-03-30,Wipro,582.24,587.07,580.27,581.79,4629882
2020-03-31,HCLTech,5433.59,5496.22,5326.72,5381.14,2558837
2020-03-31,Infosys,2405.65,2430.93,2392.88,2408.03,3536132
2020-03-31,TCS,6198.78,6235.82,6155.47,6170.18,2222579
2020-03-31,Wipro,580.4,584.45,577.03,580.78,3482569
2020-04-01,HCLTech,5547.6,5613.43,5509.8,5574.38,3964779
2020-04-01,Infosys,2441.13,2461.88,2401.51,2426.27,3567423
2020-04-01,TCS,6267.37,6303.55,6220.63,6251.87,2777942
2020-04-01,Wipro,591.95,598.63,584.17,590.63,3702808
2020-04-02,HCLTech,5723.62,5737.51,5612.27,5649.63,3239950
2020-04-02,Infosys,2425.63,2431.22,2402.83,2418.37,2657495
2020-04-02,TCS,6307.52,6377.61,6285.72,6308.3,3005220
2020-04-02,Wipro,584.65,590.5,574.4,580.9,7691816
2020-04-03,HCLTech,5603.46,5655.58,5577.76,5612.18,1724391
2020-04-03,Infosys,2440.59,2469.8,2434.47,2444.05,2641804
2020-04-03,TCS,6415.47,6456.46,6358.64,6402.44,1908753
2020-04-03,Wipro,598.22,603.64,589.62,596.46,3108387
2020-04-06,HCLTech,5584.68,5653.33,5539.1,5616.79,2970878
2020-04-06,Infosys,2441.24,2470.77,2431.92,2461.25,3071758
2020-04-06,TCS,6380.55,6459.93,6347.61,6395.95,2288237
2020-04-06,Wipro,599.96,603.44,597.82,599.26,3463611
2020-04-07,HCLTech,5670.45,5688.6,5608.11,5679.21,2066310
2020-04-07,Infosys,2440.43,2483.37,2425.44,2454.02,3991700
2020-04-07,TCS,6327.49,6361.12,6287.72,6339.05,2033978
2020-04-07,Wipro,594.87,601.15,589.66,597.32,3497649
2020-04-08,HCLTech,5527.83,5608.12,5500.69,5549.8,2268682
2020-04-08,Infosys,2501.96,2515.08,2483.85,2487.41,2218575
2020-04-08,TCS,6325.2,6365.31,6265.77,6334.44,1762483
2020-04-08,Wipro,588.73,591.03,582.76,587.53,3172461
2020-04-09,HCLTech,5503.42,5551.86,5465.11,5492.13,2879421
2020-04-09,Infosys,2492.97,2502.41,2473.18,2496.62,2976002
2020-04-09,TCS,6312.44,6360.98,6287.1,6349.39,2111312
2020-04-09,Wipro,588.4,600.66,587.62,594.72,3239839
2020-04-10,HCLTech,5486.76,5537.21,5460.55,5531.36,3439061
2020-04-10,Infosys,2503.88,2515.85,2500.68,2504.64,4158378
2020-04-10,TCS,6380.37,6416.28,6319.09,6363.07,2287471
2020-04-10,Wipro,589.29,594.7,584.34,592.25,3914005
2020-04-13,HCLTech,5668.89,5734.41,5645.12,5664.96,3405407
2020-04-13,Infosys,2506.58,2524.9,2479.59,2503.6,2501085
2020-04-13,TCS,6461.82,6515.81,6407.44,6437.61,2088681
2020-04-13,Wipro,594.04,599.24,586.65,591.78,4399984
2020-04-14,HCLTech,5657.31,5672.88,5598.14,5638.93,2778259
2020-04-14,Infosys,2543.92,2571.45,2520.84,2557.88,4112088
2020-04-14,TCS,6411.81,6491.66,6350.04,6425.99,1676839
2020-04-14,Wipro,577.97,584.11,570.03,574.76,2908581
2020-04-15,HCLTech,5815.03,5820.86,5760.45,5772.93,2786078
2020-04-15,Infosys,2543.59,2569.32,2512.53,2539.24,2553824
2020-04-15,TCS,6462.8,6509.49,6403.84,6455.71,1822911
2020-04-15,Wipro,570.71,574.83,568.79,570.79,3618307
2020-04-16,HCLTech,5740.24,5772.96,5662.87,5721.13,3403328
2020-04-16,Infosys,2528.13,2554.12,2521.21,2532.58,2664036
2020-04-16,TCS,6402.44,6459.32,6395.44,6407.8,1825704
2020-04-16,Wipro,566.2,567.74,562.85,565.48,3405858
2020-04-17,HCLTech,5502.94,5516.96,5451.0,5464.75,1897244
2020-04-17,Infosys,2501.46,2509.83,2479.32,2498.38,3107151
2020-04-17,TCS,6449.82,6468.84,6389.93,6443.15,1689881
2020-04-17,Wipro,571.6,572.33,566.23,570.27,3165140
2020-04-20,HCLTech,5514.13,5570.73,5498.06,5530.51,3747101
2020-04-20,Infosys,2517.29,2540.89,2493.15,2523.41,4654537
2020-04-20,TCS,6439.93,6461.77,6421.44,6452.68,2129431
2020-04-20,Wipro,570.49,575.28,566.61,568.04,4881496
2020-04-21,HCLTech,5591.95,5616.7,5571.37,5581.16,2244123
2020-04-21,Infosys,2492.46,2533.22,2475.82,2508.98,2815526
2020-04-21,TCS,6400.74,6480.89,6343.33,6418.58,2174436
2020-04-21,Wipro,541.39,543.96,539.91,542.08,3432508
2020-04-22,HCLTech,5586.37,5664.88,5557.35,5647.73,2739113
2020-04-22,Infosys,2493.51,2524.97,2487.43,2497.99,2262698
2020-04-22,TCS,6435.55,6453.81,6367.82,6414.26,2432819
2020-04-22,Wipro,535.21,539.3,530.56,538.53,3041393
2020-04-23,HCLTech,5708.77,5779.58,5655.48,5711.96,2354340
2020-04-23,Infosys,2492.34,2505.66,2480.45,2485.64,2417571
2020-04-23,TCS,6411.64,6425.77,6376.91,6412.93,1684759
2020-04-23,Wipro,526.37,528.88,523.61,525.09,4769894
2020-04-24,HCLTech,5747.08,5773.86,5673.03,5736.2,2063306
2020-04-24,Infosys,2494.75,2522.61,2471.53,2490.63,3855653
2020-04-24,TCS,6447.57,6520.52,6351.32,6406.64,1781848
2020-04-24,Wipro,522.19,526.06,515.18,515.79,5137376
2020-04-27,HCLTech,5737.71,5769.62,5691.24,5724.31,2851455
2020-04-27,Infosys,2456.91,2460.34,2440.69,2456.59,2440499
2020-04-27,TCS,6519.98,6595.6,6451.08,6519.03,2729343
2020-04-27,Wipro,522.62,529.38,521.03,525.66,4194715
2020-04-28,HCLTech,5671.58,5739.7,5651.24,5715.49,2725954
2020-04-28,Infosys,2403.38,2423.67,2367.45,2394.33,4058217
2020-04-28,TCS,6503.69,6573.43,6441.48,6522.69,1935272
2020-04-28,Wipro,509.97,511.83,509.04,510.38,3313895
2020-04-29,HCLTech,5676.7,5745.61,5625.71,5687.56,2545769
2020-04-29,Infosys,2408.46,2433.66,2383.96,2410.52,3244979
2020-04-29,TCS,6543.05,6576.85,6472.19,6517.81,2012088
2020-04-29,Wipro,512.31,517.48,510.21,513.56,3783924
2020-04-30,HCLTech,5657.56,5682.44,5609.08,5664.51,2521813
2020-04-30,Infosys,2353.64,2367.0,2331.99,2353.08,3179412
2020-04-30,TCS,6417.92,6483.16,6347.86,6405.18,1931170
2020-04-30,Wipro,517.15,520.0,504.58,509.35,3508845
2020-05-01,HCLTech,5519.61,5544.53,5472.71,5531.23,3527893
2020-05-01,Infosys,2375.49,2382.95,2347.44,2380.28,3396045
2020-05-01,TCS,6377.61,6398.35,6327.69,6363.02,2508671
2020-05-01,Wipro,500.38,506.57,495.55,503.42,3960681
2020-05-04,HCLTech,5465.77,5524.23,5414.37,5446.38,4031232
2020-05-04,Infosys,2438.0,2458.87,2407.25,2428.23,2726358
2020-05-04,TCS,6381.02,6417.54,6295.6,6357.13,2528203
2020-05-04,Wipro,494.56,500.32,493.68,495.06,4615759
2020-05-05,HCLTech,5436.53,5458.73,5397.29,5442.31,3340404
2020-05-05,Infosys,2429.43,2441.01,2421.56,2426.45,3289465
2020-05-05,TCS,6314.12,6358.29,6250.22,6327.12,2498745
2020-05-05,Wipro,497.22,499.29,493.6,498.36,3979868
2020-05-06,HCLTech,5284.91,5340.07,5273.45,5282.34,2748329
2020-05-06,Infosys,2461.87,2474.23,2457.31,2467.64,2520698
2020-05-06,TCS,6412.93,6486.32,6396.83,6415.5,2010655
2020-05-06,Wipro,498.74,506.12,497.76,502.7,3997178
2020-05-07,HCLTech,5131.48,5181.66,5112.24,5143.81,1873967
2020-05-07,Infosys,2454.57,2476.71,2430.09,2469.97,4190956
2020-05-07,TCS,6411.71,6486.5,6388.52,6415.18,1679775
2020-05-07,Wipro,483.75,489.18,482.27,487.76,3609890
2020-05-08,HCLTech,5154.46,5206.3,5070.23,5127.64,2947456
2020-05-08,Infosys,2532.66,2556.62,2508.41,2520.93,2605675
2020-05-08,TCS,6472.93,6552.33,6447.23,6499.3,2939353
2020-05-08,Wipro,500.19,501.7,493.61,498.4,4568876
2020-05-11,HCLTech,5154.96,5164.09,5118.78,5126.26,2973648
2020-05-11,Infosys,2502.41,2517.93,2474.47,2510.25,3493579
2020-05-11,TCS,6506.8,6526.65,6488.4,6512.2,2373602
2020-05-11,Wipro,490.49,494.27,482.59,488.3,4305751
2020-05-12,HCLTech,5103.89,5170.9,5081.85,5111.61,3033684
2020-05-12,Infosys,2443.74,2459.2,2437.38,2443.0,2601792
2020-05-12,TCS,6551.19,6592.49,6488.98,6523.67,1825429
2020-05-12,Wipro,490.43,496.28,488.47,492.16,2769471
2020-05-13,HCLTech,5021.28,5042.85,4934.33,4951.63,2069517
2020-05-13,Infosys,2467.91,2496.72,2435.85,2443.64,2876314
2020-05-13,TCS,6532.61,6556.77,6507.34,6527.73,2658895
2020-05-13,Wipro,486.53,490.26,477.63,482.23,2801058
2020-05-14,HCLTech,5049.1,5076.44,5036.82,5068.1,3081832
2020-05-14,Infosys,2505.7,2529.12,2473.54,2497.28,2969472
2020-05-14,TCS,6509.55,6607.38,6460.4,6537.21,1796832
2020-05-14,Wipro,471.94,484.02,469.69,478.68,3743291
2020-05-15,HCLTech,4999.35,5046.41,4919.18,4974.73,3553129
2020-05-15,Infosys,2533.5,2551.28,2490.44,2516.41,5809069
2020-05-15,TCS,6616.0,6665.28,6601.99,6648.5,2651930
2020-05-15,Wipro,464.49,472.75,460.02,468.19,4857038
2020-05-18,HCLTech,4902.6,4940.09,4890.91,4925.5,2136111
2020-05-18,Infosys,2498.27,2520.98,2471.94,2503.92,3190767
2020-05-18,TCS,6554.6,6565.07,6494.44,6520.32,2688017
2020-05-18,Wipro,461.74,465.63,458.39,464.15,5051190
2020-05-19,HCLTech,4864.93,4888.58,4815.6,4846.54,2981548
2020-05-19,Infosys,2528.2,2535.38,2511.59,2516.85,2715143
2020-05-19,TCS,6411.08,6469.01,6357.74,6412.91,1663378
2020-05-19,Wipro,462.84,466.57,459.6,462.87,4659388
2020-05-20,HCLTech,4959.75,4997.15,4892.3,4942.88,2210361
2020-05-20,Infosys,2549.69,2564.76,2536.15,2549.41,2927766
2020-05-20,TCS,6377.55,6428.82,6343.21,6390.57,2246781
2020-05-20,Wipro,452.49,457.33,448.01,453.78,3881263
2020-05-21,HCLTech,4954.94,4988.3,4949.77,4979.56,2546341
2020-05-21,Infosys,2553.75,2560.37,2529.15,2549.83,2368403
2020-05-21,TCS,6394.79,6465.73,6358.75,6400.31,2338676
2020-05-21,Wipro,456.16,460.44,452.21,456.74,5361666
2020-05-22,HCLTech,4950.87,4970.0,4940.01,4954.04,2150656
2020-05-22,Infosys,2657.05,2662.15,2605.33,2634.6,3097494
2020-05-22,TCS,6419.19,6460.87,6356.43,6449.13,3374101
2020-05-22,Wipro,462.21,464.85,455.42,460.8,3461822
2020-05-25,HCLTech,4969.04,5000.74,4900.33,4923.77,2423878
2020-05-25,Infosys,2618.32,2627.15,2608.82,2621.38,4633757
2020-05-25,TCS,6514.74,6578.66,6408.88,6485.6,1724068
2020-05-25,Wipro,488.67,494.25,481.79,484.2,3736277
2020-05-26,HCLTech,4923.77,4971.34,4910.86,4943.46,2427640
2020-05-26,Infosys,2656.45,2676.83,2636.03,2656.23,3422457
2020-05-26,TCS,6464.1,6481.24,6417.46,6472.11,2663539
2020-05-26,Wipro,495.27,498.29,487.1,492.77,3010504
2020-05-27,HCLTech,4874.67,4909.44,4850.44,4865.08,2823469
2020-05-27,Infosys,2673.61,2692.16,2666.71,2683.77,3833702
2020-05-27,TCS,6568.93,6577.52,6528.46,6540.69,2006950
2020-05-27,Wipro,503.91,508.79,498.64,503.73,3733055
2020-05-28,HCLTech,4906.3,4950.53,4861.49,4898.24,3106768
2020-05-28,Infosys,2674.38,2681.45,2639.85,2664.42,2667554
2020-05-28,TCS,6611.7,6651.86,6596.53,6610.62,1560294
2020-05-28,Wipro,488.09,491.41,484.95,488.34,3366757
2020-05-29,HCLTech,4866.84,4891.61,4852.83,4867.85,3315959
2020-05-29,Infosys,2647.71,2681.92,2641.35,2653.95,3072471
2020-05-29,TCS,6660.49,6683.37,6553.3,6630.57,1952576
2020-05-29,Wipro,475.09,479.68,468.73,471.8,5440486
2020-06-01,HCLTech,4869.02,4937.25,4829.94,4910.5,2282150
2020-06-01,Infosys,2701.24,2707.57,2657.39,2689.66,3333195
2020-06-01,TCS,6702.71,6753.19,6640.56,6697.3,2000986
2020-06-01,Wipro,475.27,477.82,464.53,469.66,5230435
2020-06-02,HCLTech,4971.28,4991.15,4896.33,4951.14,2794030
2020-06-02,Infosys,2678.79,2721.05,2673.4,2697.42,2767901
2020-06-02,TCS,6740.86,6749.52,6660.4,6722.77,1618288
2020-06-02,Wipro,487.36,487.85,481.78,485.4,4050945
2020-06-03,HCLTech,4917.49,4940.79,4899.89,4917.21,2087315
2020-06-03,Infosys,2717.72,2732.9,2688.31,2711.46,3466523
2020-06-03,TCS,6713.0,6722.33,6641.33,6697.82,2128849
2020-06-03,Wipro,506.34,511.21,503.95,507.91,4391555
2020-06-04,HCLTech,4810.69,4818.2,4768.78,4784.74,2543074
2020-06-04,Infosys,2654.56,2681.36,2629.22,2661.75,3619140
2020-06-04,TCS,6762.23,6823.08,6728.88,6748.96,2422279
2020-06-04,Wipro,502.87,506.4,501.32,502.05,3544699
2020-06-05,HCLTech,4780.43,4815.72,4769.63,4775.01,2622320
2020-06-05,Infosys,2694.04,2697.43,2675.48,2685.79,3566983
2020-06-05,TCS,6772.02,6794.45,6724.48,6764.61,2097586
2020-06-05,Wipro,498.98,500.12,495.03,497.16,2408403
2020-06-08,HCLTech,4687.17,4700.77,4680.25,4685.69,2161935
2020-06-08,Infosys,2697.91,2700.76,2687.65,2698.06,3104752
2020-06-08,TCS,6768.6,6829.25,6702.41,6773.56,1794593
2020-06-08,Wipro,500.68,506.61,498.98,502.43,3434259
2020-06-09,HCLTech,4706.02,4747.81,4672.25,4697.44,2907613
2020-06-09,Infosys,2692.91,2725.93,2672.55,2698.97,3980203
2020-06-09,TCS,6914.5,6978.45,6800.53,6872.9,1941484
2020-06-09,Wipro,503.77,509.01,499.82,501.03,4645443
2020-06-10,HCLTech,4664.5,4693.99,4634.75,4687.13,2520256
