Customer_ID,Age,Annual_Income,Purchase_Frequency,Average_Order_Value,Recency_Days,Website_Visits_Monthly,Discount_Usage_Pct,Annual_Spend,City,Preferred_Channel
106717,46,150100,20.8,4050,23,21,21.1,84420.66,Pune,Marketplace
105793,37,84000,12.2,2100,49,10,50.3,25626.96,Bengaluru,Website
101630,35,52300,5,740,151,6,65.4,3683.68,Pune,Mobile App
104889,25,71500,13,1920,42,7,51.2,25032.9,Chennai,Mobile App
104527,40,103700,8.2,2150,58,13,40.1,17673.35,Mumbai,Website
103524,23,76300,11.9,1590,38,18,43,18872.74,Mumbai,Marketplace
108699,37,122500,17.4,3550,15,22,2,61860.37,Mumbai,Mobile App
103608,29,78900,9.7,1820,31,13,63.6,17722.52,Delhi,Marketplace
108503,42,177600,8.9,3540,16,26,20.2,31563.08,Delhi,Website
100235,32,44100,3.4,940,124,4,73.7,3201.02,Hyderabad,Marketplace
106272,30,89900,7.2,1480,48,12,52.7,10691.46,Bengaluru,Mobile App
103797,36,121500,10.5,1900,16,10,35.2,20012.6,Delhi,Mobile App
104119,23,81200,11.5,1670,46,13,32.7,19216.07,Mumbai,Mobile App
105002,33,57200,8.9,1780,68,14,48.5,15757.68,Mumbai,Website
103801,42,71200,8.2,1500,30,17,39.5,12269.64,Pune,Mobile App
106278,28,76400,10,2240,44,12,26.5,22329.35,Hyderabad,Mobile App
107259,40,186100,17.4,2430,27,29,13.9,42253.53,Delhi,Mobile App
105025,39,95900,10.2,1530,51,11,48.4,15703.04,Mumbai,Marketplace
101949,43,40800,3.8,780,176,6,70.9,2958.22,Bengaluru,Marketplace
100471,35,40100,2.6,990,144,6,66.4,2526.47,Pune,Marketplace
107672,36,112700,19.3,3570,19,25,2,68687.32,Hyderabad,Website
103493,40,83300,9,1690,58,10,45.1,15219.61,Chennai,Marketplace
102672,47,41000,3.9,920,82,7,69.5,3534.32,Bengaluru,Mobile App
108848,34,137100,16.4,4790,16,26,18.5,78572.8,Hyderabad,Mobile App
102225,40,47600,3.8,590,91,6,70.7,2231.38,Mumbai,Mobile App
101107,43,55900,4.2,870,108,5,69.4,3691.48,Mumbai,Website
108117,51,151300,19.8,4210,24,23,12.2,83243.69,Pune,Website
100819,35,54900,3.7,780,93,8,69.5,2925.6,Delhi,Mobile App
104524,,83400,8.8,1990,45,12,64.7,17615.31,Hyderabad,Marketplace
108313,40,135400,14,5480,18,23,19.7,76547.52,Hyderabad,Mobile App
107591,43,132100,18.6,3630,27,23,10,67571.5,Mumbai,Marketplace
105745,39,71500,8.5,1990,51,15,58.2,16845.85,Mumbai,Mobile App
108479,41,145200,15.6,4090,10,17,24.5,63636.82,Chennai,Mobile App
100889,42,57800,3.8,820,174,7,76.8,3128.73,Mumbai,Mobile App
102438,45,52300,3.5,780,140,6,70.8,2718.27,Bengaluru,Mobile App
100818,40,41700,3,730,152,4,60.5,2184.38,Pune,Marketplace
107208,47,128000,21.3,4930,9,19,26.4,105045.78,Delhi,Marketplace
103415,42,86300,12.9,1720,62,12,40.4,22176.96,Hyderabad,Website
102342,38,,3.2,640,169,7,71.7,2026.44,Bengaluru,Mobile App
108085,49,116400,18.9,4940,13,24,15.9,93148.54,Hyderabad,Website
103168,39,100600,7.7,1980,52,14,48,15200.25,Mumbai,Website
107284,,172800,21.4,5060,23,24,18.7,108022.74,Hyderabad,Marketplace
106495,37,87600,8.5,1740,48,16,30.6,14769.69,Chennai,Marketplace
101265,32,28300,3.2,930,114,4,61.8,2985.51,Chennai,Marketplace
105087,35,,10,1490,58,10,41.8,14822.5,Hyderabad,Marketplace
105195,26,66000,7,1330,53,15,45.3,9344.76,Delhi,Website
104450,36,77500,10.1,2160,49,10,51.5,21814.21,Bengaluru,Website
104946,43,73900,7.8,1510,32,12,48,11820.59,Mumbai,Website
104046,31,89900,10.8,1800,50,15,46,19384.51,Pune,Website
107118,47,127500,17.3,4730,19,25,18.2,81697.7,Pune,Mobile App
106948,38,129200,16.9,3760,17,27,34,63325.32,Hyderabad,Marketplace
101229,46,47600,2.3,900,44,7,58.7,2065.25,Bengaluru,Website
105884,32,102300,8.7,1880,50,13,48.9,16280.68,Mumbai,Marketplace
105517,35,85000,9.2,1950,47,14,47.9,17895.48,Mumbai,Marketplace
105142,29,80400,9.3,1530,38,13,52.3,14161.01,Chennai,Mobile App
100053,33,62800,3.9,720,161,5,64.8,2783.07,Hyderabad,Website
105925,50,104200,10.7,2000,50,10,33.2,21405.18,Hyderabad,Website
106966,42,139200,8.7,4080,16,27,4.1,35474.78,Bengaluru,Mobile App
100160,27,48500,2.6,630,120,6,76.9,1609.32,Mumbai,Mobile App
107334,37,144900,15.4,4880,26,28,7.5,75431.52,Pune,Mobile App
101588,31,52300,2.9,850,131,6,58.8,2481.43,Chennai,Mobile App
101590,48,55900,5.1,800,91,5,51.9,4077.54,Hyderabad,Marketplace
105613,36,65600,9.8,1940,64,14,50,19018.47,Bengaluru,Marketplace
106936,40,80100,15.8,4660,20,27,2.7,73398.25,Chennai,Marketplace
106221,36,61000,9.4,1830,55,18,57.5,17177.1,Chennai,Marketplace
103859,35,91600,10.3,1960,52,12,32.7,20233.16,Chennai,Mobile App
107875,42,180200,18.1,4300,22,29,17.1,77949.16,Chennai,Website
107559,27,147100,15,4160,18,27,7.4,62447.85,Pune,Marketplace
102829,51,44000,2.1,680,92,6,65.1,1414.76,Chennai,Mobile App
100437,33,36900,3.6,840,124,6,61.9,3006.34,Hyderabad,Marketplace
106595,39,151300,15.6,4730,12,31,28.8,73679.89,Pune,Website
103879,41,107400,7.2,2170,35,14,50.2,15603.9,Hyderabad,Mobile App
101589,38,47300,3.7,920,90,5,71.1,3418.01,Pune,Marketplace
102781,32,59200,4.4,780,136,8,69.5,3422.67,Hyderabad,Website
108545,47,150000,20.5,4300,19,30,34.7,88175.68,Hyderabad,Marketplace
107270,41,192600,19.3,3780,19,24,13.4,72813.96,Delhi,Website
107249,35,160600,18.8,3570,26,38,36.1,66900.73,Delhi,Mobile App
104728,35,75900,10.1,1670,28,16,46.6,16874.2,Delhi,Website
100974,35,43000,3,930,130,6,80.3,2848.55,Delhi,Mobile App
101239,37,58900,4,650,111,7,62.1,2582.37,Delhi,Marketplace
102952,38,53600,3.8,770,134,6,78.9,2946.83,Delhi,Marketplace
102343,63,38600,3.4,830,107,5,70,2841.7,Chennai,Mobile App
105913,40,87800,11.2,1620,40,10,53.7,18180.99,Hyderabad,Marketplace
102159,37,42700,3.3,1020,110,6,64.7,3373.63,Chennai,Marketplace
105338,25,81500,8.4,1170,48,13,32.9,9765.19,Pune,Mobile App
101498,31,54900,4.1,740,152,4,71.4,3068.64,Mumbai,Website
104546,36,69900,8.1,1710,53,7,23.1,13958.13,Delhi,Marketplace
104258,30,88100,9.1,1820,53,8,48.4,16615.72,Bengaluru,Website
102423,32,39700,2.9,1010,100,6,71.9,2951.54,Bengaluru,Mobile App
105186,35,124800,7.7,2240,34,18,55.3,17325.07,Hyderabad,Mobile App
100358,35,59400,3.6,910,167,8,80,3293.11,Bengaluru,Website
105243,27,113200,11,2190,35,12,54.7,23988.07,Chennai,Mobile App
106477,32,95800,8.4,1640,54,12,18.8,13863.13,Delhi,Website
108335,42,148300,14.6,4680,20,24,24.8,68381.06,Bengaluru,Marketplace
102093,31,53600,3.1,720,116,6,78.3,2201.97,Chennai,Website
102016,36,60600,3,980,129,5,74.4,2893.56,Pune,Marketplace
108144,35,137800,18.9,5150,15,26,23.7,97365.6,Hyderabad,Website
108235,41,169100,19.4,4630,14,16,30,89940.59,Hyderabad,Marketplace
100188,39,54700,2.9,990,169,9,71.8,2850.23,Hyderabad,Mobile App
105555,38,,7.8,1920,57,9,43.5,14943.97,Bengaluru,Mobile App
103656,41,82500,6.7,1920,49,16,46.6,12900.62,Pune,Mobile App
103427,38,94400,10.1,1530,50,14,49.8,15539.94,Bengaluru,Marketplace
105820,44,107300,11.2,1690,56,13,50.6,18909.21,Delhi,Mobile App
101382,34,57800,3.7,880,93,7,78,3254.2,Chennai,Marketplace
108066,38,158400,13.6,3220,15,25,24.1,43820.44,Bengaluru,Marketplace
100414,24,47600,4.3,830,167,5,66.5,3597.28,Hyderabad,Marketplace
105038,22,99000,7.9,1930,70,15,48.9,15304.01,Mumbai,Marketplace
104898,32,84700,7.7,1850,62,13,52.3,14289.58,Delhi,Mobile App
103337,30,92400,6.9,1940,44,13,40.1,13318.49,Mumbai,Mobile App
103607,29,71700,10.2,1520,52,15,37.1,15578.15,Pune,Marketplace
103176,33,96500,8.2,1820,72,12,37.3,14969.2,Chennai,Website
107181,41,127100,23.6,4110,18,29,32.4,96870.66,Mumbai,Marketplace
108765,44,170600,15.2,4450,20,32,11.3,67856.85,Bengaluru,Marketplace
107959,40,141800,18.5,3860,27,24,19.8,71385.18,Hyderabad,Mobile App
100257,34,56700,3.9,830,161,5,70.5,3198.62,Chennai,Website
105720,38,79600,8.9,1740,48,14,31.6,15520.76,Hyderabad,Mobile App
100201,35,39300,5,810,130,5,67.5,4068.47,Mumbai,Mobile App
102236,44,47400,2.6,970,144,8,72.9,2545.91,Hyderabad,Marketplace
104744,33,95500,11.4,1990,37,12,47.7,22741.85,Chennai,Website
101768,39,47900,2.4,960,151,7,73,2334.91,Pune,Mobile App
104237,42,102100,8.5,2040,38,9,39,17386.19,Hyderabad,Mobile App
107054,39,127300,19.9,3460,22,27,25.3,69035.45,Bengaluru,Marketplace
101573,31,64300,2.3,880,125,7,58.5,1996.04,Hyderabad,Website
100025,38,60900,4.2,750,135,9,69.8,3188.28,Chennai,Mobile App
107788,37,149400,21.3,4710,16,22,5.8,100130.99,Bengaluru,Website
101089,39,55000,3.3,720,158,5,72.4,2336.68,Mumbai,Website
104675,35,77000,7.3,2290,38,9,38.7,16763.25,Delhi,Marketplace
102695,44,45600,3.7,830,172,8,65.2,3048.67,Pune,Website
107865,42,141900,18.7,4240,19,23,29,79434.87,Pune,Mobile App
103399,51,98500,7.4,1910,46,15,43.2,14224.02,Mumbai,Website
103560,30,91800,11.2,1560,47,16,43.3,17440.09,Mumbai,Marketplace
108258,38,163800,17.1,2610,25,27,17,44788.81,Bengaluru,Mobile App
102842,35,50200,4.8,700,153,4,63.8,3360.03,Bengaluru,Mobile App
102312,42,45300,3.4,830,116,7,68.9,2812.14,Delhi,Marketplace
106862,31,160500,19.8,3920,17,27,4.3,77559.18,Chennai,Website
103235,42,82800,5.9,1120,66,11,59.8,6580.88,Pune,Marketplace
104153,40,72700,7.4,1620,39,13,52,11959.78,Hyderabad,Marketplace
101310,29,49300,3.3,890,99,4,59.6,2901.64,Hyderabad,Mobile App
100696,39,56200,3.6,770,132,6,86.1,2783.18,Chennai,Mobile App
105405,30,67100,8.7,2290,58,16,53.1,19920.11,Delhi,Mobile App
103753,27,71900,12,2110,61,13,57.1,25417.38,Mumbai,Mobile App
101228,28,41000,3.7,900,165,8,64.4,3318.13,Pune,Mobile App
102000,38,48900,2.6,750,142,8,88.9,1941.84,Bengaluru,Website
100277,38,44300,3.6,820,121,7,65.4,2954.13,Mumbai,Website
107667,58,158300,13.3,4960,20,14,20.9,65775.82,Delhi,Mobile App
108080,35,199000,15.8,3440,27,26,34.9,54457.44,Mumbai,Mobile App
108763,40,114300,12.9,5080,27,21,24.3,65370.79,Chennai,Mobile App
103638,36,75100,8.4,1240,42,11,38.6,10338.21,Delhi,Marketplace
106681,38,159500,14.4,4310,18,26,28.2,61974.72,Chennai,Mobile App
104779,35,102200,7.5,1810,71,12,39.8,13487.26,Bengaluru,Mobile App
108912,41,111500,20.8,3230,13,26,10.9,67284.71,Delhi,Website
104118,38,,10.2,1480,69,15,46.9,15153.12,Delhi,Marketplace
106437,38,102300,10.5,1340,44,11,49.3,14031.45,Delhi,Mobile App
101138,36,61000,3.3,1060,111,7,75.6,3491.7,Hyderabad,Marketplace
102768,39,55600,3,890,184,5,60.3,2725.97,Chennai,Mobile App
108009,41,139000,12.4,4640,21,30,2,57405.98,Delhi,Mobile App
106232,37,112200,6,1510,44,11,37.1,8981.12,Hyderabad,Mobile App
100943,37,53700,4,690,105,6,76.2,2774.21,Delhi,Mobile App
108805,41,127400,17.7,3600,16,28,13.8,63683.57,Mumbai,Marketplace
108374,41,148600,13,4090,18,28,27.2,53228.73,Delhi,Website
104936,27,94600,9.3,1820,45,14,39.9,16993.73,Delhi,Mobile App
103936,37,96100,10.1,1500,53,14,48.1,15188.79,Hyderabad,Mobile App
105635,28,84100,9.1,1150,52,14,49.7,10421.29,Delhi,Marketplace
102385,39,53900,4,740,136,6,70.9,2926.52,Pune,Marketplace
100116,34,47400,2.8,750,143,7,74.1,2061.98,Hyderabad,Marketplace
106895,33,105300,16.5,4670,20,23,16.5,77077.14,Delhi,Marketplace
107015,50,128600,16.1,5100,28,30,12.4,82205.17,Delhi,Website
103120,31,53700,6.4,2360,74,15,42,15072.94,Chennai,Mobile App
104259,32,67700,7.8,1490,41,12,34.7,11549.48,Mumbai,Website
105821,34,109400,11.7,1770,44,8,46.3,20772.69,Delhi,Mobile App
107096,53,133700,16.5,4850,17,26,29.5,79971.32,Delhi,Mobile App
102820,48,40600,3.7,620,106,6,65.7,2279.3,Chennai,Website
103823,35,94300,8,2490,45,11,50.7,19992.45,Mumbai,Marketplace
108268,33,156100,16.7,4160,19,24,27.1,69590.43,Delhi,Mobile App
104700,41,93900,9.1,2050,75,15,42.8,18659.18,Mumbai,Mobile App
107897,43,154700,15.6,4060,18,28,20,63330.76,Bengaluru,Website
103803,39,87900,8.5,1580,32,14,32.2,13364.21,Chennai,Marketplace
103537,21,78700,8.7,1380,44,16,47.9,12100.45,Chennai,Website
103826,29,89700,8.3,1460,33,11,38.5,12091.91,Pune,Marketplace
108642,40,182600,12.9,3670,19,21,19,47380.71,Hyderabad,Website
107354,52,191000,18,5040,22,29,12.9,90943.51,Pune,Marketplace
104811,39,82200,10.7,1700,16,13,30.3,18155.64,Delhi,Mobile App
101947,39,38800,3.1,810,98,7,64.7,2526.04,Chennai,Mobile App
107749,40,107200,16.4,4170,19,26,25.2,68514.99,Hyderabad,Marketplace
106501,39,108000,15.5,4580,21,27,27.9,71060.87,Hyderabad,Website
105336,34,87600,8.4,1840,35,10,26.8,15508.9,Pune,Website
103489,35,87900,6.6,1340,41,12,42.1,8813.61,Pune,Website
101611,30,59200,4,900,86,7,63,3600.76,Bengaluru,Marketplace
106259,28,90100,9.9,2000,48,11,43.5,19764.84,Pune,Mobile App
107474,39,132800,15.8,3990,12,28,22.8,63039.49,Pune,Mobile App
104678,40,102900,9.1,1350,54,16,41.1,12383.59,Bengaluru,Mobile App
104960,37,81100,8.6,2360,30,9,57,20339.55,Hyderabad,Marketplace
107653,54,118400,20.5,3850,21,21,36.2,78882.76,Chennai,Website
104762,34,90700,9.3,1740,57,12,36,16155.94,Chennai,Marketplace
102195,37,55600,3.3,670,187,7,63.2,2192.41,Delhi,Mobile App
106469,37,88300,10.7,1980,61,17,34.9,21135.8,Bengaluru,Website
105114,36,87800,9.4,1920,38,13,41.6,18180.92,Hyderabad,Mobile App
100558,38,53200,3.9,780,91,6,62.1,3026.79,Chennai,Mobile App
106517,35,150500,17.1,4410,21,22,22,75275.46,Bengaluru,Marketplace
107525,43,173200,14.8,3340,21,23,22.3,49597.11,Bengaluru,Mobile App
101208,40,51100,3,760,120,5,66.3,2305.62,Delhi,Mobile App
105697,36,80200,5.5,1980,65,11,48.5,10835.87,Bengaluru,Marketplace
105912,27,84100,7,1710,51,15,42.7,11884.7,Chennai,Website
101511,42,59200,3.1,680,183,6,63.8,2139.29,Chennai,Mobile App
103830,33,64400,10,2270,41,14,40.4,22738.61,Delhi,Website
103733,38,69000,9.9,1380,71,13,40.2,13668.87,Chennai,Website
106436,42,81500,7.2,1980,46,16,43.4,14270.35,Mumbai,Marketplace
103212,30,99000,10.3,1620,55,15,46.8,16725.87,Chennai,Mobile App
103631,47,93800,8.9,1360,49,16,47.6,12056.28,Delhi,Website
108289,37,128900,17.3,4530,20,30,18.1,78350.8,Pune,Website
106743,39,129700,13.8,5060,20,29,9.1,69881.65,Chennai,Mobile App
100267,39,61300,3.2,580,110,6,67.3,1837.81,Mumbai,Marketplace
101141,42,36300,3.7,790,168,5,55.5,2954.64,Delhi,Website
103163,37,71900,10.6,2170,36,11,44.6,22981.78,Hyderabad,Marketplace
107014,45,153000,22.5,4470,14,23,19.3,100502.23,Chennai,Website
103731,40,87500,6.8,2040,49,18,42,13916.96,Delhi,Marketplace
101910,,52600,3.3,920,73,4,66.9,3074.1,Delhi,Mobile App
105910,31,91000,7.7,1630,33,16,41.1,12524.32,Chennai,Mobile App
102661,32,54100,3.1,720,89,6,67.3,2265.82,Hyderabad,Mobile App
100657,33,56600,3.8,680,104,5,58.1,2547.96,Mumbai,Mobile App
106986,43,155300,15,4250,14,24,24.3,63606.87,Hyderabad,Mobile App
106334,26,78100,11.1,1920,53,10,60.2,21315.56,Delhi,Marketplace
100999,36,,3.6,750,165,8,76.3,2653.13,Hyderabad,Mobile App
106002,31,97200,7.6,1780,62,13,45.9,13511.11,Delhi,Website
102835,38,60000,3.9,750,138,7,84.5,2956.07,Chennai,Mobile App
108275,41,185300,12.1,3980,20,34,19.1,48112.83,Pune,Website
101238,35,40600,2.9,890,145,7,82.1,2602.66,Mumbai,Website
102152,37,37500,4,890,160,5,69.9,3591.02,Hyderabad,Marketplace
106404,33,64200,9.6,2170,42,14,44.1,20848.4,Bengaluru,Website
107526,43,135800,16.4,3910,21,26,30.1,64120.64,Hyderabad,Website
105092,40,100200,8.5,1930,75,16,39.7,16338.81,Delhi,Marketplace
102187,35,57200,2.4,900,154,9,64,2149.97,Pune,Mobile App
101135,44,44600,2.8,540,117,5,60,1510.51,Pune,Website
105005,30,96200,7,1700,39,11,47.7,11872.78,Hyderabad,Website
101304,43,51400,3.4,900,105,7,85.3,3012.49,Chennai,Website
101628,30,36400,4.1,850,107,4,64.9,3454.42,Mumbai,Marketplace
106358,40,71300,7.5,1350,55,14,49.6,10075.15,Chennai,Mobile App
101523,45,56500,4.2,640,141,4,69.3,2702.23,Pune,Mobile App
108857,44,178900,19.9,3680,16,25,30.5,73186.87,Mumbai,Mobile App
100359,31,44300,3.4,950,126,5,73.9,3190.4,Chennai,Mobile App
100139,50,40100,3.9,820,93,5,82.9,3212.37,Chennai,Website
100300,28,61600,4.5,740,111,5,65.9,3283.93,Delhi,Website
101557,39,66300,4.4,1020,117,5,82.8,4443.72,Delhi,Marketplace
105100,33,75800,9.5,1440,49,10,40.9,13681.34,Chennai,Mobile App
100383,32,53600,2.9,810,133,6,71.4,2326.68,Bengaluru,Marketplace
106827,38,85800,19.3,3980,26,30,24.7,76631.8,Bengaluru,Mobile App
105628,29,73100,10.5,2160,44,10,59.9,22698.04,Hyderabad,Website
104858,41,84000,9.7,2250,37,15,36.1,21858.64,Hyderabad,Website
107840,37,126800,13.8,4730,23,32,11.2,65187.11,Chennai,Marketplace
107160,49,118400,16.8,3630,18,27,19.1,60959.28,Hyderabad,Mobile App
107793,39,168600,15.1,4450,18,20,5.4,67397.22,Delhi,Website
108487,34,132800,17.1,4600,21,15,26.9,78475.18,Bengaluru,Mobile App
106804,39,161200,18.2,4730,20,30,26.9,86041.05,Mumbai,Marketplace
105730,29,80500,7,2130,70,13,54.9,15023.85,Mumbai,Mobile App
108326,40,164000,16.6,3950,17,28,20.1,65335.07,Hyderabad,Mobile App
102722,40,49200,3.3,760,108,4,74,2525.92,Bengaluru,Marketplace
101933,38,34500,3.9,790,89,6,58.5,3056.36,Bengaluru,Website
106216,31,55600,8.4,1460,27,13,41.2,12248.66,Bengaluru,Marketplace
103237,33,103200,10.6,2450,57,16,41.6,25872.91,Chennai,Website
103141,33,76600,10.1,950,37,16,40.9,9605.55,Hyderabad,Marketplace
104164,28,83200,9.4,1740,47,15,42.1,16442.39,Mumbai,Website
107847,39,113000,21.3,4680,14,28,22,99548.84,Bengaluru,Mobile App
103808,31,74600,7.5,1680,60,13,47.8,12618.86,Pune,Marketplace
108554,47,151800,14.7,4030,18,22,13.5,59281.01,Mumbai,Mobile App
107260,36,139600,19.2,4470,16,21,15.2,85843.04,Mumbai,Website
104155,29,69700,8.1,1920,24,13,50.4,15604.67,Hyderabad,Mobile App
104173,34,83200,8.8,1610,47,11,44.5,14214.57,Bengaluru,Mobile App
100797,48,47900,2.7,960,130,5,73.5,2553.75,Pune,Website
102417,45,45900,4.1,790,138,6,82.5,3260.32,Bengaluru,Website
100786,50,46200,2.9,850,137,6,79.1,2502.13,Mumbai,Website
103159,43,77800,8,1870,57,15,59.2,14967.62,Chennai,Website
100124,31,49400,4,850,91,6,70,3413.61,Chennai,Mobile App
102173,38,52400,4.1,800,108,4,52.4,3301.41,Pune,Mobile App
107681,47,179200,17.1,5450,17,21,12.1,93240.24,Chennai,Website
107065,43,145300,19.1,4570,24,29,25,87297.61,Mumbai,Mobile App
108389,40,116500,16.8,3350,16,27,18.3,56314.13,Mumbai,Marketplace
104341,33,87900,10.5,1760,33,6,46.5,18428.65,Mumbai,Marketplace
100911,49,55600,4.4,750,156,6,57.8,3334.92,Pune,Marketplace
102310,43,49500,3.6,780,54,5,61.1,2780.64,Delhi,Marketplace
108717,35,138700,11.6,4310,24,22,14.8,50004.17,Mumbai,Website
103635,37,90400,10.4,1230,51,10,41.8,12818.92,Hyderabad,Mobile App
101258,37,39200,3.9,820,138,5,69.5,3208.82,Mumbai,Marketplace
104459,37,83300,11,1250,36,16,41.2,13706.79,Pune,Mobile App
101179,37,54200,2.7,930,108,8,67.2,2524.18,Bengaluru,Mobile App
104653,24,108100,7.1,1780,74,18,47.4,12644.74,Bengaluru,Website
103651,35,106800,9.6,1810,66,15,43.8,17302.38,Chennai,Mobile App
100443,37,59100,4.7,820,103,4,85.1,3893.59,Chennai,Marketplace
107558,46,135500,18.9,4160,16,24,10.5,78575.76,Hyderabad,Website
101400,38,37800,2.9,780,67,4,77.9,2222.38,Bengaluru,Website
101458,31,36900,3.4,890,114,5,74.3,3026.52,Mumbai,Website
107582,45,53500,25.8,4120,13,24,28.8,106336.48,Delhi,Marketplace
101055,34,57100,2.9,950,92,7,63.4,2751.24,Chennai,Mobile App
105492,34,63800,7.6,1850,53,15,46,14158.33,Chennai,Mobile App
103276,39,90800,9,1680,43,12,45.3,15206.79,Bengaluru,Website
108668,53,152400,14.7,4020,21,27,9.2,58874.54,Bengaluru,Website
103700,30,90600,7.9,2010,43,13,46.3,15899.56,Mumbai,Mobile App
103760,32,79500,9.7,1790,52,14,57.5,17355.58,Mumbai,Website
100930,29,57100,3.9,840,109,7,76.6,3331.22,Pune,Marketplace
106988,34,161500,12.6,4760,15,22,23.4,60129.34,Chennai,Marketplace
101830,41,45500,3.5,720,83,6,73.5,2517.23,Chennai,Website
102929,40,52700,2.8,1030,57,6,71.2,2894.2,Delhi,Marketplace
108945,49,155800,20.2,4360,13,30,18.9,87880.93,Bengaluru,Mobile App
104222,40,79300,11.4,1640,45,13,44.8,18717.89,Bengaluru,Marketplace
103547,39,81600,7.5,1600,41,14,38.3,11936.64,Delhi,Mobile App
107931,46,164200,20.1,4470,16,30,30.9,89611.37,Bengaluru,Website
106561,48,118200,18.9,3860,22,14,13.7,72958.21,Chennai,Website
102012,41,51400,2.3,800,105,6,75.3,1852.28,Bengaluru,Marketplace
107473,40,126300,15,3720,12,23,33.2,55701.57,Mumbai,Marketplace
106712,44,161300,12,4490,21,32,22.7,54046.47,Pune,Website
103220,29,87000,5.6,1940,34,16,46.6,10836.68,Mumbai,Website
102607,40,52600,4,870,94,7,72.6,3429.53,Delhi,Website
103265,35,76800,10.3,2360,28,15,37.3,24294.86,Chennai,Website
104929,25,81800,6.8,1570,53,13,33.3,10581.28,Pune,Marketplace
107454,34,128400,19.4,4670,18,22,20,90787.72,Pune,Mobile App
107076,40,166800,15.8,5880,17,28,23.5,93190.07,Delhi,Website
100007,39,54500,3.5,860,140,9,78.6,3025.82,Pune,Mobile App
102981,39,55400,3.1,970,139,5,83.6,2981.19,Delhi,Marketplace
103362,45,72400,8.9,1630,29,15,44.7,14576.3,Chennai,Marketplace
104775,28,77800,7.1,1470,34,13,51.5,10468.76,Hyderabad,Website
101944,31,54800,3.5,790,129,7,82.7,2777.31,Mumbai,Mobile App
108785,41,153200,16.5,3810,20,25,20.2,63040.12,Hyderabad,Mobile App
105500,30,79700,11.4,1890,32,9,45.1,21534.42,Chennai,Mobile App
101636,27,41800,2.6,810,165,7,79.8,2085.37,Chennai,Mobile App
101142,38,52800,4.4,600,110,9,71.4,2672.78,Chennai,Marketplace
107569,39,133500,18.5,4980,19,29,20.7,92070.54,Delhi,Mobile App
106324,37,94200,11.1,1260,61,12,48,14075.64,Hyderabad,Mobile App
102071,45,50300,2.6,1020,108,6,64.8,2692.88,Hyderabad,Mobile App
103135,29,71900,8.7,1670,62,14,37.1,14486.82,Bengaluru,Website
105161,33,102100,7.5,1590,41,13,40,11956,Bengaluru,Marketplace
106276,34,75600,8.3,1600,53,11,51.2,13329.62,Pune,Marketplace
106770,42,154600,16,4670,14,25,15.8,74844.89,Mumbai,Mobile App
102243,42,48200,4.2,980,65,7,61.9,4089.68,Mumbai,Mobile App
101475,42,58700,3.4,760,95,5,72.7,2600.67,Delhi,Website
107317,39,109400,13.3,3480,26,28,5.2,46162.32,Hyderabad,Marketplace
101890,45,34300,4.1,750,112,5,76.1,3079.31,Bengaluru,Marketplace
103436,37,79400,12.2,2650,65,14,50.1,32415.09,Chennai,Mobile App
106142,41,92100,11,1840,56,12,52,20234.06,Pune,Mobile App
107339,46,149300,18.4,4580,15,19,14,84488.5,Pune,Website
103706,41,75900,9.8,1900,42,14,45,18509.34,Hyderabad,Mobile App
102022,34,56000,4.3,850,112,5,74.8,3622.82,Pune,Mobile App
104021,34,68800,11.5,1600,41,9,49.8,18381.46,Chennai,Mobile App
107745,51,141800,14.9,4650,17,35,17.7,69229.88,Chennai,Website
107041,45,153400,17.9,4390,17,22,19.3,78545.25,Mumbai,Mobile App
108600,36,133600,18.8,3840,24,29,28.6,72346.84,Chennai,Website
102659,33,49900,3.4,670,178,6,66.6,2268.3,Bengaluru,Mobile App
101131,41,58500,3.7,980,99,4,81.6,3617.74,Delhi,Website
106735,45,117400,14.9,3000,14,21,33,44743.11,Mumbai,Website
101820,36,60200,3.3,660,130,6,75.1,2199.85,Delhi,Website
106046,26,59900,10.1,1910,52,12,59,19386.19,Hyderabad,Marketplace
104319,31,76800,8.6,1960,57,16,59.9,16785.66,Bengaluru,Website
108669,38,141500,16.3,3950,23,36,15.9,64221.86,Bengaluru,Marketplace
104145,41,78200,7.8,1420,48,11,42.6,11018.05,Hyderabad,Marketplace
104670,34,84700,8.2,2080,50,12,38.1,17118.52,Chennai,Website
101237,32,43100,3.4,800,103,5,71.4,2701.67,Pune,Marketplace
105477,30,86500,10.5,2220,62,17,46.5,23428.52,Pune,Mobile App
108883,40,192500,12.1,3300,13,20,4.8,40096.62,Chennai,Website
101857,49,49200,4.8,800,165,5,75.7,3820.96,Delhi,Website
102283,27,43900,3.7,860,105,7,81.6,3234.92,Mumbai,Website
106696,44,214500,19.5,4640,18,29,20.3,90488.1,Hyderabad,Mobile App
108411,38,92800,12.2,3980,21,23,9.4,48696.53,Pune,Mobile App
104094,40,87300,8.8,1450,33,16,38.3,12670.59,Chennai,Marketplace
105721,46,81500,6,2060,32,12,44.8,12407.97,Mumbai,Website
105201,35,94000,8.7,1920,66,12,57.2,16684.61,Mumbai,Marketplace
103422,27,97000,7,1730,41,15,46.6,12151.49,Chennai,Marketplace
100387,34,51800,3.9,640,171,6,83.1,2509.57,Hyderabad,Website
101629,41,49200,3.9,740,131,6,72.3,2857.78,Hyderabad,Mobile App
